timestamp,node_id,latitude,longitude,tilt_x,tilt_y,vibration,displacement,crack_level,temperature,label,previous_displacement,displacement_rate,total_tilt,previous_tilt,tilt_rate,previous_vibration,vibration_change
2026-08-25 11:47:37,NODE_05,23.6345,86.1555,0.01,-0.086,0.0479,0.55,0,29.51,NORMAL,0.554,-0.004,0.087,0.083,0.004,0.0384,0.0095
2026-08-25 11:48:37,NODE_05,23.6345,86.1555,0.017,-0.045,0.0471,0.596,0,29.46,NORMAL,0.55,0.046,0.048,0.087,-0.039,0.0479,-0.0008
2026-08-25 11:49:37,NODE_05,23.6345,86.1555,0.046,-0.071,0.0334,0.5,0,29.5,NORMAL,0.596,-0.096,0.085,0.048,0.037,0.0471,-0.0137
2026-08-25 11:50:37,NODE_05,23.6345,86.1555,0.054,-0.068,0.0369,0.53,0,29.27,NORMAL,0.5,0.03,0.087,0.085,0.002,0.0334,0.0035
2026-08-25 11:51:37,NODE_05,23.6345,86.1555,0.036,-0.094,0.0312,0.553,0,29.28,NORMAL,0.53,0.023,0.101,0.087,0.014,0.0369,-0.0057
2026-08-25 11:52:37,NODE_05,23.6345,86.1555,0.005,-0.119,0.0445,0.607,0,29.3,NORMAL,0.553,0.054,0.119,0.101,0.018,0.0312,0.0133
2026-08-25 11:53:37,NODE_05,23.6345,86.1555,0.047,-0.047,0.0395,0.413,0,30.04,NORMAL,0.607,-0.194,0.066,0.119,-0.053,0.0445,-0.005
2026-08-25 11:54:37,NODE_05,23.6345,86.1555,0.012,-0.081,0.035,0.496,0,29.56,NORMAL,0.413,0.083,0.082,0.066,0.016,0.0395,-0.0045
2026-08-25 11:55:37,NODE_05,23.6345,86.1555,-0.008,-0.046,0.0388,0.533,0,29.51,NORMAL,0.496,0.037,0.047,0.082,-0.035,0.035,0.0038
2026-08-25 11:56:37,NODE_05,23.6345,86.1555,0.029,-0.088,0.0317,0.519,0,29.29,NORMAL,0.533,-0.014,0.093,0.047,0.046,0.0388,-0.0071
2026-08-25 11:57:37,NODE_05,23.6345,86.1555,0.034,-0.066,0.0332,0.53,0,29.08,NORMAL,0.519,0.011,0.074,0.093,-0.019,0.0317,0.0015
2026-08-25 11:58:37,NODE_05,23.6345,86.1555,0.017,-0.052,0.0334,0.561,0,29.5,NORMAL,0.53,0.031,0.055,0.074,-0.019,0.0332,0.0002
2026-08-25 11:59:37,NODE_05,23.6345,86.1555,0.009,-0.109,0.0412,0.506,0,29.54,NORMAL,0.561,-0.055,0.109,0.055,0.054,0.0334,0.0078
2026-08-25 12:00:37,NODE_05,23.6345,86.1555,0.006,-0.061,0.0435,0.46,0,29.18,NORMAL,0.506,-0.046,0.061,0.109,-0.048,0.0412,0.0023
2026-08-25 12:01:37,NODE_05,23.6345,86.1555,0.053,-0.038,0.0372,0.528,0,28.91,NORMAL,0.46,0.068,0.065,0.061,0.004,0.0435,-0.0063
2026-08-25 12:02:37,NODE_05,23.6345,86.1555,0.051,-0.071,0.0397,0.524,0,28.83,NORMAL,0.528,-0.004,0.087,0.065,0.022,0.0372,0.0025
2026-08-25 12:03:37,NODE_05,23.6345,86.1555,0.034,-0.074,0.0544,0.541,0,29.37,NORMAL,0.524,0.017,0.081,0.087,-0.006,0.0397,0.0147
2026-08-25 12:04:37,NODE_05,23.6345,86.1555,0.008,-0.051,0.0363,0.585,0,29.49,NORMAL,0.541,0.044,0.052,0.081,-0.029,0.0544,-0.0181
2026-08-25 12:05:37,NODE_05,23.6345,86.1555,0.004,-0.078,0.0437,0.53,0,29.14,NORMAL,0.585,-0.055,0.078,0.052,0.026,0.0363,0.0074
2026-08-25 12:06:37,NODE_05,23.6345,86.1555,0.051,-0.072,0.0331,0.523,0,29.27,NORMAL,0.53,-0.007,0.088,0.078,0.01,0.0437,-0.0106
2026-08-25 12:07:37,NODE_05,23.6345,86.1555,0.044,-0.07,0.0442,0.445,0,29.4,NORMAL,0.523,-0.078,0.083,0.088,-0.005,0.0331,0.0111
2026-08-25 12:08:37,NODE_05,23.6345,86.1555,0.032,-0.031,0.0339,0.618,0,28.87,NORMAL,0.445,0.173,0.045,0.083,-0.038,0.0442,-0.0103
2026-08-25 12:09:37,NODE_05,23.6345,86.1555,-0.017,-0.048,0.033,0.512,0,29.13,NORMAL,0.618,-0.106,0.051,0.045,0.006,0.0339,-0.0009
2026-08-25 12:10:37,NODE_05,23.6345,86.1555,-0.003,-0.089,0.0432,0.534,0,28.92,NORMAL,0.512,0.022,0.089,0.051,0.038,0.033,0.0102
2026-08-25 12:11:37,NODE_05,23.6345,86.1555,-0.0,-0.076,0.0413,0.528,0,28.91,NORMAL,0.534,-0.006,0.076,0.089,-0.013,0.0432,-0.0019
2026-08-25 12:12:37,NODE_05,23.6345,86.1555,0.034,-0.019,0.0342,0.449,0,29.17,NORMAL,0.528,-0.079,0.039,0.076,-0.037,0.0413,-0.0071
2026-08-25 12:13:37,NODE_05,23.6345,86.1555,-0.004,-0.026,0.0343,0.523,0,29.15,NORMAL,0.449,0.074,0.026,0.039,-0.013,0.0342,0.0001
2026-08-25 12:14:37,NODE_05,23.6345,86.1555,0.038,-0.048,0.037,0.44,0,29.13,NORMAL,0.523,-0.083,0.061,0.026,0.035,0.0343,0.0027
2026-08-25 12:15:37,NODE_05,23.6345,86.1555,-0.01,-0.093,0.0376,0.439,0,29.02,NORMAL,0.44,-0.001,0.094,0.061,0.033,0.037,0.0006
2026-08-25 12:16:37,NODE_05,23.6345,86.1555,0.049,-0.059,0.0326,0.546,0,29.31,NORMAL,0.439,0.107,0.077,0.094,-0.017,0.0376,-0.005
2026-08-25 12:17:37,NODE_05,23.6345,86.1555,0.046,-0.044,0.0361,0.562,0,29.03,NORMAL,0.546,0.016,0.064,0.077,-0.013,0.0326,0.0035
2026-08-25 12:18:37,NODE_05,23.6345,86.1555,0.004,-0.064,0.0325,0.573,0,29.16,NORMAL,0.562,0.011,0.064,0.064,0.0,0.0361,-0.0036
2026-08-25 12:19:37,NODE_05,23.6345,86.1555,0.053,-0.112,0.0379,0.47,0,29.07,NORMAL,0.573,-0.103,0.124,0.064,0.06,0.0325,0.0054
2026-08-25 12:20:37,NODE_05,23.6345,86.1555,0.028,-0.073,0.0371,0.555,0,28.65,NORMAL,0.47,0.085,0.078,0.124,-0.046,0.0379,-0.0008
2026-08-25 12:21:37,NODE_05,23.6345,86.1555,0.045,-0.073,0.0305,0.455,0,28.92,NORMAL,0.555,-0.1,0.086,0.078,0.008,0.0371,-0.0066
2026-08-25 12:22:37,NODE_05,23.6345,86.1555,0.037,-0.044,0.0378,0.532,0,28.75,NORMAL,0.455,0.077,0.057,0.086,-0.029,0.0305,0.0073
2026-08-25 12:23:37,NODE_05,23.6345,86.1555,0.007,-0.072,0.0354,0.437,0,29.12,NORMAL,0.532,-0.095,0.072,0.057,0.015,0.0378,-0.0024
2026-08-25 12:24:37,NODE_05,23.6345,86.1555,0.009,-0.054,0.037,0.505,0,28.73,NORMAL,0.437,0.068,0.055,0.072,-0.017,0.0354,0.0016
2026-08-25 12:25:37,NODE_05,23.6345,86.1555,0.009,-0.082,0.0318,0.497,0,28.58,NORMAL,0.505,-0.008,0.082,0.055,0.027,0.037,-0.0052
2026-08-25 12:26:37,NODE_05,23.6345,86.1555,0.021,-0.071,0.0342,0.551,0,28.4,NORMAL,0.497,0.054,0.074,0.082,-0.008,0.0318,0.0024
2026-08-25 12:27:37,NODE_05,23.6345,86.1555,0.04,-0.066,0.0518,0.475,0,28.65,NORMAL,0.551,-0.076,0.077,0.074,0.003,0.0342,0.0176
2026-08-25 12:28:37,NODE_05,23.6345,86.1555,0.009,-0.067,0.0313,0.443,0,28.77,NORMAL,0.475,-0.032,0.068,0.077,-0.009,0.0518,-0.0205
2026-08-25 12:29:37,NODE_05,23.6345,86.1555,-0.006,-0.106,0.0357,0.683,0,28.66,NORMAL,0.443,0.24,0.106,0.068,0.038,0.0313,0.0044
2026-08-25 12:30:37,NODE_05,23.6345,86.1555,0.072,-0.048,0.032,0.508,0,28.8,NORMAL,0.683,-0.175,0.087,0.106,-0.019,0.0357,-0.0037
2026-08-25 12:31:37,NODE_05,23.6345,86.1555,0.012,-0.073,0.0305,0.506,0,28.93,NORMAL,0.508,-0.002,0.074,0.087,-0.013,0.032,-0.0015
2026-08-25 12:32:37,NODE_05,23.6345,86.1555,0.028,-0.064,0.0397,0.53,0,28.47,NORMAL,0.506,0.024,0.07,0.074,-0.004,0.0305,0.0092
2026-08-25 12:33:37,NODE_05,23.6345,86.1555,0.017,-0.056,0.0352,0.617,0,28.62,NORMAL,0.53,0.087,0.059,0.07,-0.011,0.0397,-0.0045
2026-08-25 12:34:37,NODE_05,23.6345,86.1555,0.037,-0.051,0.0397,0.505,0,28.3,NORMAL,0.617,-0.112,0.063,0.059,0.004,0.0352,0.0045
2026-08-25 12:35:37,NODE_05,23.6345,86.1555,-0.0,-0.051,0.0377,0.575,0,28.1,NORMAL,0.505,0.07,0.051,0.063,-0.012,0.0397,-0.002
2026-08-25 12:36:37,NODE_05,23.6345,86.1555,0.005,-0.059,0.0328,0.565,0,28.1,NORMAL,0.575,-0.01,0.059,0.051,0.008,0.0377,-0.0049
2026-08-25 12:37:37,NODE_05,23.6345,86.1555,0.041,-0.048,0.0388,0.526,0,28.18,NORMAL,0.565,-0.039,0.063,0.059,0.004,0.0328,0.006
2026-08-25 12:38:37,NODE_05,23.6345,86.1555,0.02,-0.058,0.0513,0.575,0,28.48,NORMAL,0.526,0.049,0.061,0.063,-0.002,0.0388,0.0125
2026-08-25 12:39:37,NODE_05,23.6345,86.1555,0.044,-0.084,0.0432,0.509,0,28.34,NORMAL,0.575,-0.066,0.095,0.061,0.034,0.0513,-0.0081
2026-08-25 12:40:37,NODE_05,23.6345,86.1555,0.018,-0.1,0.0592,0.601,0,28.22,NORMAL,0.509,0.092,0.102,0.095,0.007,0.0432,0.016
2026-08-25 12:41:37,NODE_05,23.6345,86.1555,0.027,-0.083,0.0323,0.552,0,28.17,NORMAL,0.601,-0.049,0.087,0.102,-0.015,0.0592,-0.0269
2026-08-25 12:42:37,NODE_05,23.6345,86.1555,0.047,-0.065,0.0337,0.583,0,28.48,NORMAL,0.552,0.031,0.08,0.087,-0.007,0.0323,0.0014
2026-08-25 12:43:37,NODE_05,23.6345,86.1555,0.033,-0.068,0.0461,0.493,0,28.31,NORMAL,0.583,-0.09,0.076,0.08,-0.004,0.0337,0.0124
2026-08-25 12:44:37,NODE_05,23.6345,86.1555,0.038,-0.09,0.0341,0.526,0,28.22,NORMAL,0.493,0.033,0.098,0.076,0.022,0.0461,-0.012
2026-08-25 12:45:37,NODE_05,23.6345,86.1555,0.043,-0.034,0.0427,0.513,0,28.15,NORMAL,0.526,-0.013,0.055,0.098,-0.043,0.0341,0.0086
2026-08-25 12:46:37,NODE_05,23.6345,86.1555,0.0,-0.077,0.0397,0.499,0,28.01,NORMAL,0.513,-0.014,0.077,0.055,0.022,0.0427,-0.003
2026-08-25 12:47:37,NODE_05,23.6345,86.1555,0.004,-0.073,0.0331,0.605,0,28.08,NORMAL,0.499,0.106,0.073,0.077,-0.004,0.0397,-0.0066
2026-08-25 12:48:37,NODE_05,23.6345,86.1555,-0.0,-0.089,0.044,0.541,0,27.8,NORMAL,0.605,-0.064,0.089,0.073,0.016,0.0331,0.0109
2026-08-25 12:49:37,NODE_05,23.6345,86.1555,0.023,-0.074,0.033,0.485,0,27.99,NORMAL,0.541,-0.056,0.077,0.089,-0.012,0.044,-0.011
2026-08-25 12:50:37,NODE_05,23.6345,86.1555,0.047,-0.069,0.0339,0.516,0,27.71,NORMAL,0.485,0.031,0.083,0.077,0.006,0.033,0.0009
2026-08-25 12:51:37,NODE_05,23.6345,86.1555,0.018,-0.078,0.0351,0.575,0,28.25,NORMAL,0.516,0.059,0.08,0.083,-0.003,0.0339,0.0012
2026-08-25 12:52:37,NODE_05,23.6345,86.1555,0.034,-0.084,0.0422,0.56,0,27.66,NORMAL,0.575,-0.015,0.091,0.08,0.011,0.0351,0.0071
2026-08-25 12:53:37,NODE_05,23.6345,86.1555,0.017,-0.065,0.0443,0.516,0,28.01,NORMAL,0.56,-0.044,0.067,0.091,-0.024,0.0422,0.0021
2026-08-25 12:54:37,NODE_05,23.6345,86.1555,0.021,-0.064,0.0433,0.537,0,28.0,NORMAL,0.516,0.021,0.067,0.067,0.0,0.0443,-0.001
2026-08-25 12:55:37,NODE_05,23.6345,86.1555,0.006,-0.059,0.0336,0.55,0,27.92,NORMAL,0.537,0.013,0.059,0.067,-0.008,0.0433,-0.0097
2026-08-25 12:56:37,NODE_05,23.6345,86.1555,0.023,-0.027,0.0355,0.436,0,28.33,NORMAL,0.55,-0.114,0.035,0.059,-0.024,0.0336,0.0019
2026-08-25 12:57:37,NODE_05,23.6345,86.1555,0.007,-0.062,0.0438,0.545,0,27.47,NORMAL,0.436,0.109,0.062,0.035,0.027,0.0355,0.0083
2026-08-25 12:58:37,NODE_05,23.6345,86.1555,0.06,-0.065,0.0398,0.714,0,27.98,NORMAL,0.545,0.169,0.088,0.062,0.026,0.0438,-0.004
2026-08-25 12:59:37,NODE_05,23.6345,86.1555,0.0,-0.091,0.0477,0.519,0,28.1,NORMAL,0.714,-0.195,0.091,0.088,0.003,0.0398,0.0079
2026-08-25 13:00:37,NODE_05,23.6345,86.1555,0.023,-0.059,0.0337,0.574,0,28.05,NORMAL,0.519,0.055,0.063,0.091,-0.028,0.0477,-0.014
2026-08-25 13:01:37,NODE_05,23.6345,86.1555,0.045,-0.015,0.045,0.483,0,27.5,NORMAL,0.574,-0.091,0.047,0.063,-0.016,0.0337,0.0113
2026-08-25 13:02:37,NODE_05,23.6345,86.1555,0.039,-0.075,0.0349,0.473,0,27.64,NORMAL,0.483,-0.01,0.085,0.047,0.038,0.045,-0.0101
2026-08-25 13:03:37,NODE_05,23.6345,86.1555,0.052,-0.059,0.0417,0.542,0,27.62,NORMAL,0.473,0.069,0.079,0.085,-0.006,0.0349,0.0068
2026-08-25 13:04:37,NODE_05,23.6345,86.1555,0.046,-0.079,0.0328,0.486,0,28.26,NORMAL,0.542,-0.056,0.091,0.079,0.012,0.0417,-0.0089
2026-08-25 13:05:37,NODE_05,23.6345,86.1555,0.021,-0.036,0.033,0.531,0,27.75,NORMAL,0.486,0.045,0.042,0.091,-0.049,0.0328,0.0002
2026-08-25 13:06:37,NODE_05,23.6345,86.1555,0.02,-0.096,0.0375,0.488,0,27.68,NORMAL,0.531,-0.043,0.098,0.042,0.056,0.033,0.0045
2026-08-25 13:07:37,NODE_05,23.6345,86.1555,0.041,-0.09,0.0323,0.445,0,27.65,NORMAL,0.488,-0.043,0.099,0.098,0.001,0.0375,-0.0052
2026-08-25 13:08:37,NODE_05,23.6345,86.1555,0.021,-0.048,0.035,0.586,0,27.74,NORMAL,0.445,0.141,0.052,0.099,-0.047,0.0323,0.0027
2026-08-25 13:09:37,NODE_05,23.6345,86.1555,0.008,-0.029,0.0364,0.523,0,27.53,NORMAL,0.586,-0.063,0.03,0.052,-0.022,0.035,0.0014
2026-08-25 13:10:37,NODE_05,23.6345,86.1555,-0.006,-0.053,0.0551,0.4,0,27.85,NORMAL,0.523,-0.123,0.053,0.03,0.023,0.0364,0.0187
2026-08-25 13:11:37,NODE_05,23.6345,86.1555,-0.01,-0.046,0.0311,0.556,0,27.34,NORMAL,0.4,0.156,0.047,0.053,-0.006,0.0551,-0.024
2026-08-25 13:12:37,NODE_05,23.6345,86.1555,0.054,-0.067,0.0346,0.474,0,27.46,NORMAL,0.556,-0.082,0.086,0.047,0.039,0.0311,0.0035
2026-08-25 13:13:37,NODE_05,23.6345,86.1555,0.028,-0.044,0.0356,0.556,0,27.24,NORMAL,0.474,0.082,0.052,0.086,-0.034,0.0346,0.001
2026-08-25 13:14:37,NODE_05,23.6345,86.1555,0.003,-0.066,0.0312,0.48,0,27.43,NORMAL,0.556,-0.076,0.066,0.052,0.014,0.0356,-0.0044
2026-08-25 13:15:37,NODE_05,23.6345,86.1555,0.045,-0.061,0.0335,0.502,0,27.36,NORMAL,0.48,0.022,0.076,0.066,0.01,0.0312,0.0023
2026-08-25 13:16:37,NODE_05,23.6345,86.1555,0.024,-0.058,0.0348,0.496,0,27.78,NORMAL,0.502,-0.006,0.063,0.076,-0.013,0.0335,0.0013
2026-08-25 13:17:37,NODE_05,23.6345,86.1555,0.029,-0.099,0.0332,0.465,0,27.26,NORMAL,0.496,-0.031,0.103,0.063,0.04,0.0348,-0.0016
2026-08-25 13:18:37,NODE_05,23.6345,86.1555,0.03,-0.102,0.0357,0.515,0,27.02,NORMAL,0.465,0.05,0.106,0.103,0.003,0.0332,0.0025
2026-08-25 13:19:37,NODE_05,23.6345,86.1555,0.001,-0.074,0.0523,0.559,0,27.45,NORMAL,0.515,0.044,0.074,0.106,-0.032,0.0357,0.0166
2026-08-25 13:20:37,NODE_05,23.6345,86.1555,0.014,-0.064,0.032,0.549,0,27.13,NORMAL,0.559,-0.01,0.066,0.074,-0.008,0.0523,-0.0203
2026-08-25 13:21:37,NODE_05,23.6345,86.1555,0.018,-0.077,0.0318,0.503,0,27.14,NORMAL,0.549,-0.046,0.079,0.066,0.013,0.032,-0.0002
2026-08-25 13:22:37,NODE_05,23.6345,86.1555,0.026,-0.088,0.0337,0.511,0,27.0,NORMAL,0.503,0.008,0.092,0.079,0.013,0.0318,0.0019
2026-08-25 13:23:37,NODE_05,23.6345,86.1555,0.037,-0.094,0.0379,0.549,0,27.46,NORMAL,0.511,0.038,0.101,0.092,0.009,0.0337,0.0042
2026-08-25 13:24:37,NODE_05,23.6345,86.1555,0.001,-0.069,0.046,0.594,0,26.64,NORMAL,0.549,0.045,0.069,0.101,-0.032,0.0379,0.0081
2026-08-25 13:25:37,NODE_05,23.6345,86.1555,0.035,-0.089,0.0354,0.527,0,27.15,NORMAL,0.594,-0.067,0.096,0.069,0.027,0.046,-0.0106
2026-08-25 13:26:37,NODE_05,23.6345,86.1555,0.052,-0.071,0.0398,0.584,0,27.06,NORMAL,0.527,0.057,0.088,0.096,-0.008,0.0354,0.0044
2026-08-25 13:27:37,NODE_05,23.6345,86.1555,0.019,-0.068,0.0491,0.497,0,26.76,NORMAL,0.584,-0.087,0.071,0.088,-0.017,0.0398,0.0093
2026-08-25 13:28:37,NODE_05,23.6345,86.1555,0.023,-0.09,0.0325,0.564,0,27.22,NORMAL,0.497,0.067,0.093,0.071,0.022,0.0491,-0.0166
2026-08-25 13:29:37,NODE_05,23.6345,86.1555,0.039,-0.063,0.0511,0.508,0,27.19,NORMAL,0.564,-0.056,0.074,0.093,-0.019,0.0325,0.0186
2026-08-25 13:30:37,NODE_05,23.6345,86.1555,0.057,-0.075,0.0311,0.587,0,27.1,NORMAL,0.508,0.079,0.094,0.074,0.02,0.0511,-0.02
2026-08-25 13:31:37,NODE_05,23.6345,86.1555,0.037,-0.049,0.0321,0.54,0,27.34,NORMAL,0.587,-0.047,0.061,0.094,-0.033,0.0311,0.001
2026-08-25 13:32:37,NODE_05,23.6345,86.1555,0.008,-0.077,0.0393,0.512,0,26.72,NORMAL,0.54,-0.028,0.077,0.061,0.016,0.0321,0.0072
2026-08-25 13:33:37,NODE_05,23.6345,86.1555,0.031,-0.067,0.0412,0.458,0,26.77,NORMAL,0.512,-0.054,0.074,0.077,-0.003,0.0393,0.0019
2026-08-25 13:34:37,NODE_05,23.6345,86.1555,0.069,-0.031,0.0324,0.547,0,26.75,NORMAL,0.458,0.089,0.076,0.074,0.002,0.0412,-0.0088
2026-08-25 13:35:37,NODE_05,23.6345,86.1555,0.01,-0.058,0.0388,0.58,0,27.07,NORMAL,0.547,0.033,0.059,0.076,-0.017,0.0324,0.0064
2026-08-25 13:36:37,NODE_05,23.6345,86.1555,0.044,-0.1,0.0449,0.612,0,26.58,NORMAL,0.58,0.032,0.109,0.059,0.05,0.0388,0.0061
2026-08-25 13:37:37,NODE_05,23.6345,86.1555,0.025,-0.088,0.0398,0.513,0,27.03,NORMAL,0.612,-0.099,0.091,0.109,-0.018,0.0449,-0.0051
2026-08-25 13:38:37,NODE_05,23.6345,86.1555,0.044,-0.095,0.0326,0.536,0,26.73,NORMAL,0.513,0.023,0.105,0.091,0.014,0.0398,-0.0072
2026-08-25 13:39:37,NODE_05,23.6345,86.1555,0.009,-0.084,0.0305,0.483,0,26.78,NORMAL,0.536,-0.053,0.084,0.105,-0.021,0.0326,-0.0021
2026-08-25 13:40:37,NODE_05,23.6345,86.1555,0.067,-0.052,0.0306,0.482,0,26.5,NORMAL,0.483,-0.001,0.085,0.084,0.001,0.0305,0.0001
2026-08-25 13:41:37,NODE_05,23.6345,86.1555,0.03,-0.04,0.0435,0.462,0,26.72,NORMAL,0.482,-0.02,0.05,0.085,-0.035,0.0306,0.0129
2026-08-25 13:42:37,NODE_05,23.6345,86.1555,0.01,-0.063,0.0391,0.481,0,26.82,NORMAL,0.462,0.019,0.064,0.05,0.014,0.0435,-0.0044
2026-08-25 13:43:37,NODE_05,23.6345,86.1555,0.012,-0.099,0.0391,0.516,0,27.02,NORMAL,0.481,0.035,0.1,0.064,0.036,0.0391,0.0
2026-08-25 13:44:37,NODE_05,23.6345,86.1555,-0.003,-0.034,0.0351,0.45,0,26.67,NORMAL,0.516,-0.066,0.034,0.1,-0.066,0.0391,-0.004
2026-08-25 13:45:37,NODE_05,23.6345,86.1555,0.027,-0.033,0.0306,0.562,0,26.32,NORMAL,0.45,0.112,0.043,0.034,0.009,0.0351,-0.0045
2026-08-25 13:46:37,NODE_05,23.6345,86.1555,0.004,-0.076,0.0372,0.547,0,26.26,NORMAL,0.562,-0.015,0.076,0.043,0.033,0.0306,0.0066
2026-08-25 13:47:37,NODE_05,23.6345,86.1555,0.047,-0.044,0.0335,0.423,0,26.74,NORMAL,0.547,-0.124,0.064,0.076,-0.012,0.0372,-0.0037
2026-08-25 13:48:37,NODE_05,23.6345,86.1555,-0.006,-0.037,0.0477,0.593,0,26.5,NORMAL,0.423,0.17,0.037,0.064,-0.027,0.0335,0.0142
2026-08-25 13:49:37,NODE_05,23.6345,86.1555,0.048,-0.078,0.0311,0.684,0,26.51,NORMAL,0.593,0.091,0.092,0.037,0.055,0.0477,-0.0166
2026-08-25 13:50:37,NODE_05,23.6345,86.1555,-0.01,-0.056,0.0355,0.545,0,26.39,NORMAL,0.684,-0.139,0.057,0.092,-0.035,0.0311,0.0044
2026-08-25 13:51:37,NODE_05,23.6345,86.1555,0.041,-0.07,0.0321,0.546,0,26.21,NORMAL,0.545,0.001,0.081,0.057,0.024,0.0355,-0.0034
2026-08-25 13:52:37,NODE_05,23.6345,86.1555,0.023,-0.081,0.0406,0.546,0,26.54,NORMAL,0.546,0.0,0.084,0.081,0.003,0.0321,0.0085
2026-08-25 13:53:37,NODE_05,23.6345,86.1555,0.028,-0.059,0.034,0.471,0,26.49,NORMAL,0.546,-0.075,0.065,0.084,-0.019,0.0406,-0.0066
2026-08-25 13:54:37,NODE_05,23.6345,86.1555,0.032,-0.05,0.0408,0.503,0,26.25,NORMAL,0.471,0.032,0.059,0.065,-0.006,0.034,0.0068
2026-08-25 13:55:37,NODE_05,23.6345,86.1555,0.002,-0.078,0.0397,0.558,0,26.49,NORMAL,0.503,0.055,0.078,0.059,0.019,0.0408,-0.0011
2026-08-25 13:56:37,NODE_05,23.6345,86.1555,0.022,-0.066,0.0326,0.54,0,26.27,NORMAL,0.558,-0.018,0.07,0.078,-0.008,0.0397,-0.0071
2026-08-25 13:57:37,NODE_05,23.6345,86.1555,0.021,-0.082,0.0394,0.447,0,26.75,NORMAL,0.54,-0.093,0.085,0.07,0.015,0.0326,0.0068
2026-08-25 13:58:37,NODE_05,23.6345,86.1555,0.042,-0.018,0.0314,0.525,0,25.8,NORMAL,0.447,0.078,0.046,0.085,-0.039,0.0394,-0.008
2026-08-25 13:59:37,NODE_05,23.6345,86.1555,0.03,-0.069,0.0336,0.578,0,26.38,NORMAL,0.525,0.053,0.075,0.046,0.029,0.0314,0.0022
2026-08-25 14:00:37,NODE_05,23.6345,86.1555,0.007,-0.087,0.0392,0.47,0,26.06,NORMAL,0.578,-0.108,0.087,0.075,0.012,0.0336,0.0056
2026-08-25 14:01:37,NODE_05,23.6345,86.1555,0.005,-0.094,0.0353,0.516,0,26.25,NORMAL,0.47,0.046,0.094,0.087,0.007,0.0392,-0.0039
2026-08-25 14:02:37,NODE_05,23.6345,86.1555,0.009,-0.075,0.0405,0.521,0,25.75,NORMAL,0.516,0.005,0.076,0.094,-0.018,0.0353,0.0052
2026-08-25 14:03:37,NODE_05,23.6345,86.1555,0.029,-0.068,0.0502,0.54,0,26.15,NORMAL,0.521,0.019,0.074,0.076,-0.002,0.0405,0.0097
2026-08-25 14:04:37,NODE_05,23.6345,86.1555,0.017,-0.08,0.0325,0.613,0,25.95,NORMAL,0.54,0.073,0.082,0.074,0.008,0.0502,-0.0177
2026-08-25 14:05:37,NODE_05,23.6345,86.1555,0.048,-0.09,0.0339,0.593,0,25.92,NORMAL,0.613,-0.02,0.102,0.082,0.02,0.0325,0.0014
2026-08-25 14:06:37,NODE_05,23.6345,86.1555,0.023,-0.081,0.0309,0.623,0,25.96,NORMAL,0.593,0.03,0.084,0.102,-0.018,0.0339,-0.003
2026-08-25 14:07:37,NODE_05,23.6345,86.1555,0.035,-0.055,0.0506,0.517,0,26.21,NORMAL,0.623,-0.106,0.065,0.084,-0.019,0.0309,0.0197
2026-08-25 14:08:37,NODE_05,23.6345,86.1555,0.061,-0.052,0.039,0.494,0,26.01,NORMAL,0.517,-0.023,0.08,0.065,0.015,0.0506,-0.0116
2026-08-25 14:09:37,NODE_05,23.6345,86.1555,0.013,-0.058,0.0407,0.542,0,25.83,NORMAL,0.494,0.048,0.059,0.08,-0.021,0.039,0.0017
2026-08-25 14:10:37,NODE_05,23.6345,86.1555,0.056,-0.065,0.0335,0.573,0,25.64,NORMAL,0.542,0.031,0.086,0.059,0.027,0.0407,-0.0072
2026-08-25 14:11:37,NODE_05,23.6345,86.1555,0.016,-0.048,0.0328,0.54,0,26.11,NORMAL,0.573,-0.033,0.051,0.086,-0.035,0.0335,-0.0007
2026-08-25 14:12:37,NODE_05,23.6345,86.1555,0.024,-0.065,0.0472,0.52,0,25.97,NORMAL,0.54,-0.02,0.069,0.051,0.018,0.0328,0.0144
2026-08-25 14:13:37,NODE_05,23.6345,86.1555,0.061,-0.066,0.0408,0.484,0,25.88,NORMAL,0.52,-0.036,0.09,0.069,0.021,0.0472,-0.0064
2026-08-25 14:14:37,NODE_05,23.6345,86.1555,0.017,-0.111,0.0428,0.521,0,25.83,NORMAL,0.484,0.037,0.112,0.09,0.022,0.0408,0.002
2026-08-25 14:15:37,NODE_05,23.6345,86.1555,0.004,-0.047,0.0474,0.397,0,25.84,NORMAL,0.521,-0.124,0.047,0.112,-0.065,0.0428,0.0046
2026-08-25 14:16:37,NODE_05,23.6345,86.1555,0.015,-0.062,0.0398,0.514,0,25.69,NORMAL,0.397,0.117,0.064,0.047,0.017,0.0474,-0.0076
2026-08-25 14:17:37,NODE_05,23.6345,86.1555,0.034,-0.071,0.0426,0.59,0,25.91,NORMAL,0.514,0.076,0.079,0.064,0.015,0.0398,0.0028
2026-08-25 14:18:37,NODE_05,23.6345,86.1555,0.013,-0.077,0.0389,0.557,0,25.57,NORMAL,0.59,-0.033,0.078,0.079,-0.001,0.0426,-0.0037
2026-08-25 14:19:37,NODE_05,23.6345,86.1555,0.034,-0.043,0.0363,0.58,0,25.38,NORMAL,0.557,0.023,0.055,0.078,-0.023,0.0389,-0.0026
2026-08-25 14:20:37,NODE_05,23.6345,86.1555,-0.002,-0.067,0.0436,0.467,0,25.73,NORMAL,0.58,-0.113,0.067,0.055,0.012,0.0363,0.0073
